filepath,filename,partition,label,size_bytes,mod_time,mod_datetime,md5,is_corrupted,width,height,mode,format,aspect_ratio,phash,mean_brightness,std_brightness,outlier_reason
c:/Github/BDC2026\train\1_Electronic\603.jpeg,603.jpeg,train,1_Electronic,66373,1781617028.0,2026-06-16 20:37:08,4121f47fa9a7fcfa23d4d50fb6c6007c,False,720,1280,RGB,JPEG,0.5625,fca0cb1e34d9321b,117.53209671585648,82.81250235665873,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\604.jpeg,604.jpeg,train,1_Electronic,56522,1781617028.0,2026-06-16 20:37:08,fca2d1808ee689649bb3fc8d69e9718a,False,1280,720,RGB,JPEG,1.7777777777777777,eaabd560afe054e0,108.33946903935185,86.59872347974778,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\605.jpeg,605.jpeg,train,1_Electronic,94972,1781617028.0,2026-06-16 20:37:08,057fa6ac85f3d28106921100a2c1b664,False,1254,1280,RGB,JPEG,0.9796875,ba6ad541aa50ea76,64.99606613005051,56.30398786285796,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\606.jpeg,606.jpeg,train,1_Electronic,4569128,1781617028.0,2026-06-16 20:37:08,3b1d70522c647b669bdfec401baefe9d,False,4000,3000,RGB,JPEG,1.3333333333333333,f87a97c23e807f80,117.45755625,68.36918480711834,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\607.jpeg,607.jpeg,train,1_Electronic,20698,1781617028.0,2026-06-16 20:37:08,efbf150e02176054104fa589e56771f2,False,581,1032,RGB,JPEG,0.562984496124031,a20bb0744ff7168b,160.9310114210997,70.38027728061064,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\608.jpeg,608.jpeg,train,1_Electronic,26083,1782418858.0,2026-06-26 03:20:58,ec02668e3ca0c37a6237959ed4b26c1c,False,581,1032,RGB,JPEG,0.562984496124031,842fc8807f8adbb5,104.29575444635685,73.79214945153127,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\609.jpeg,609.jpeg,train,1_Electronic,23849,1782418858.0,2026-06-26 03:20:58,adc6e757f8557f89a0fbb2b5b7e6a008,False,1032,581,RGB,JPEG,1.7762478485370052,e32dc115ccf28e6c,100.28352223956735,68.52094018759443,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\61.1_Circuit-board-e-waste-1200x900.jpg,61.1_Circuit-board-e-waste-1200x900.jpg,train,1_Electronic,336749,1781412424.0,2026-06-14 11:47:04,c1ba43fb75fd88354d98b3fd9b20c36b,False,1200,900,RGB,JPEG,1.3333333333333333,8b7e29f0908d563b,75.15630709876542,57.117252875038,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\61.pile-discarded-computer-monitors-electronics-landfill-environmental-pollution-pile-discarded-computer-monitors-437381574.jpg,61.pile-discarded-computer-monitors-electronics-landfill-environmental-pollution-pile-discarded-computer-monitors-437381574.jpg,train,1_Electronic,37836,1782418858.0,2026-06-26 03:20:58,a440548be4738d41f2f22427850e1864,False,800,450,RGB,JPEG,1.7777777777777777,91bbc44c5a4f073e,124.90724166666666,79.08930714422638,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\61.retro-old-vintage-tv-television-with-pile-of-rubbish-in-garbage-container-DYM1HN.jpg,61.retro-old-vintage-tv-television-with-pile-of-rubbish-in-garbage-container-DYM1HN.jpg,train,1_Electronic,182881,1781419614.0,2026-06-14 13:46:54,e497c23b0e23dcaf966d387399d129fc,False,1300,957,RGB,JPEG,1.3584117032392895,89a73e9864cd9ba1,60.24606891193098,48.62178232005504,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\610.jpeg,610.jpeg,train,1_Electronic,32635,1781617028.0,2026-06-16 20:37:08,d64c9467983421b26697091ef37f132b,False,1032,581,RGB,JPEG,1.7762478485370052,ea9da69996c992c1,171.01337075878266,68.05715521902243,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\611.jpeg,611.jpeg,train,1_Electronic,38806,1781617028.0,2026-06-16 20:37:08,7c91074f2f6d0450f9981209c75205b9,False,1032,581,RGB,JPEG,1.7762478485370052,be3fc1d881c0b9d2,171.13047483399825,60.09034145120096,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\611rmboost.jpg,611rmboost.jpg,train,1_Electronic,318451,1604328394.0,2020-11-02 21:46:34,f34a9019fe682f4d3cb4b3a85bce292d,False,1024,768,RGB,JPEG,1.3333333333333333,99f26c89b364595c,81.78931681315105,45.69359820675802,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\612.jpeg,612.jpeg,train,1_Electronic,89824,1781617028.0,2026-06-16 20:37:08,67c97572d7b642612e5b742cded5995d,False,1160,870,RGB,JPEG,1.3333333333333333,af3ac0d48dd2a64b,125.65576364116792,60.189873460364176,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\613.jpeg,613.jpeg,train,1_Electronic,84194,1781617028.0,2026-06-16 20:37:08,f42413e3eda1db9dcefed81b9b57e2c1,False,777,876,RGB,JPEG,0.886986301369863,ab9390357e687cc2,138.95107044422113,78.696847607356,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\614.jpg,614.jpg,train,1_Electronic,533734,1781617028.0,2026-06-16 20:37:08,fa62ed76c9f4b4b275f12001ce7874d3,False,3856,3856,L,JPEG,1.0,e248b5979da79d20,118.99900233617706,107.30137860822227,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\615.jpg,615.jpg,train,1_Electronic,743145,1781617028.0,2026-06-16 20:37:08,bad51be46c84ceff449928e2cbe672b6,False,3496,3496,L,JPEG,1.0,bf1ea11fe0936c90,107.25108950929209,94.11141933927412,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\616.jpeg,616.jpeg,train,1_Electronic,69105,1781617028.0,2026-06-16 20:37:08,a4bcb9025d92c72c9cad64ff6719191a,False,864,1152,RGB,JPEG,0.75,eb19d2bd9af12902,128.2549705557699,75.83303069382414,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\617.jpeg,617.jpeg,train,1_Electronic,42269,1781617028.0,2026-06-16 20:37:08,e31b96ba7c98d3f6e6da22acfe11b22b,False,648,1152,RGB,JPEG,0.5625,a92bdad21ed224dc,85.35667795496113,77.8076265388196,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\618.jpeg,618.jpeg,train,1_Electronic,37580,1781617028.0,2026-06-16 20:37:08,2db6f8419fe2651921178240b51a30bf,False,1152,864,RGB,JPEG,1.3333333333333333,ef8ce035e323c3c8,79.48470922818073,56.2742179483626,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\619.jpeg,619.jpeg,train,1_Electronic,38121,1781617028.0,2026-06-16 20:37:08,3d83b3e5b903178b7513bb6217a98fc7,False,1152,864,RGB,JPEG,1.3333333333333333,ffacc025e027e265,94.27452658822017,62.304058679536524,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\61VwGhzxGSL.jpg,61VwGhzxGSL.jpg,train,1_Electronic,82793,1604328394.0,2020-11-02 21:46:34,15e4068b68c7f28c3c1a4c5cf91e5dc3,False,1100,1100,RGB,JPEG,1.0,ea3395c47a3f60e0,203.3225487603306,80.35578877002645,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\620.jpeg,620.jpeg,train,1_Electronic,61649,1781617028.0,2026-06-16 20:37:08,d864b5bfff3dc2e0358aac145a92a926,False,1152,864,RGB,JPEG,1.3333333333333333,f21fc4008fe0cfa7,108.06382117251799,72.8446219147829,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\621.jpeg,621.jpeg,train,1_Electronic,59555,1781617028.0,2026-06-16 20:37:08,845f1a82b416d68ebe8af9b6ddf69f10,False,1152,864,RGB,JPEG,1.3333333333333333,ee0ea00af540bff8,91.21992683149006,55.03516625108457,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\622.jpeg,622.jpeg,train,1_Electronic,49655,1781617028.0,2026-06-16 20:37:08,805ec532bf4d3cf78ffd6ce78304dd44,False,1280,640,RGB,JPEG,2.0,b7a6e883c0d685ea,102.60771443684895,74.15786610192366,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\623.jpeg,623.jpeg,train,1_Electronic,69817,1781617028.0,2026-06-16 20:37:08,68ba7e2ba1495ee3f819246b8698293b,False,1280,640,RGB,JPEG,2.0,c6973a319899d89e,100.82626383463543,66.48594320859341,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\624.jpeg,624.jpeg,train,1_Electronic,68370,1781617028.0,2026-06-16 20:37:08,8dd82611e9a357bf49bf7a0e76f287bc,False,1152,864,RGB,JPEG,1.3333333333333333,be40c4a8c6b59f27,106.96720444583762,86.72473819390257,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\625.jpeg,625.jpeg,train,1_Electronic,69477,1781617028.0,2026-06-16 20:37:08,d9a37d7757ecb39f86b98b3f2b87244b,False,1152,864,RGB,JPEG,1.3333333333333333,fc4585a89c373a66,123.93560012377829,90.1444176044443,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\626.jpeg,626.jpeg,train,1_Electronic,62332,1781617028.0,2026-06-16 20:37:08,f8afc9514b791efd5b28475aab1a8738,False,1152,864,RGB,JPEG,1.3333333333333333,e819d7f886018eb7,125.88759149412722,81.01984247926357,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\627(1).jpeg,627(1).jpeg,train,1_Electronic,75509,1781617028.0,2026-06-16 20:37:08,df357cd235a8a172232fdb6be15e2b92,False,1152,864,RGB,JPEG,1.3333333333333333,b4a8c87ec820fdb6,86.42694100169325,55.09909791655584,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\627.jpeg,627.jpeg,train,1_Electronic,51846,1782418858.0,2026-06-26 03:20:58,34ae4622d36635f8ec9c525ef411eac4,False,1152,864,RGB,JPEG,1.3333333333333333,b4a8c87ec820fdb6,86.41826647430128,53.17044804727339,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\628(1).jpeg,628(1).jpeg,train,1_Electronic,33880,1781617028.0,2026-06-16 20:37:08,67b4f6f62241aa8988749326f8327b20,False,1152,864,RGB,JPEG,1.3333333333333333,fa998738566a5d82,123.9316764590835,81.40498135024305,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\628.jpeg,628.jpeg,train,1_Electronic,33880,1781617028.0,2026-06-16 20:37:08,67b4f6f62241aa8988749326f8327b20,False,1152,864,RGB,JPEG,1.3333333333333333,fa998738566a5d82,123.9316764590835,81.40498135024305,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\629(1).jpeg,629(1).jpeg,train,1_Electronic,31449,1781617028.0,2026-06-16 20:37:08,09b5d247dc32a36fa837d77ec9710346,False,1152,864,RGB,JPEG,1.3333333333333333,f09d8778546b9ca2,125.37852748038837,80.71657594848129,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\629.jpeg,629.jpeg,train,1_Electronic,34003,1782418858.0,2026-06-26 03:20:58,cc7147cac8db143d310d65cca76f5f5b,False,1152,864,RGB,JPEG,1.3333333333333333,f8998778546b9ca2,142.76172511306154,124.702351694031,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\63.878436f7-cef3-4811-ba67-1ac0c2ae8920_47000465.jpg,63.878436f7-cef3-4811-ba67-1ac0c2ae8920_47000465.jpg,train,1_Electronic,201614,1781392674.0,2026-06-14 06:17:54,f5b4d462bc68f92cb360a015d5c8b9a4,False,1200,630,RGB,JPEG,1.9047619047619047,b8eeacd0a321f552,121.76082010582009,74.75445785807376,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\63.electronic-waste-awaiting-recycling-pile-260nw-2383099161.jpg,63.electronic-waste-awaiting-recycling-pile-260nw-2383099161.jpg,train,1_Electronic,52810,1781202118.0,2026-06-12 01:21:58,c67d5a80d940aa4b09231f9b09ff263d,False,390,280,RGB,JPEG,1.3928571428571428,d043e27cc54dde16,109.81367521367521,68.90447126500726,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\63.FA02LXHI697S5OH.png,63.FA02LXHI697S5OH.png,train,1_Electronic,600239,1781422692.0,2026-06-14 14:38:12,1a156188cd53855e7b91ea2fb3e85ace,False,1024,568,RGB,PNG,1.8028169014084507,b595c04ac1cbc3cf,121.0148662155223,67.93922271254083,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\63.layar-laptop-rusak-papan-ketik-rusak-perlu-diperbaiki_632498-49114.jpg,63.layar-laptop-rusak-papan-ketik-rusak-perlu-diperbaiki_632498-49114.jpg,train,1_Electronic,89398,1781206534.0,2026-06-12 02:35:34,c1a9b678d07ea5fcd9fa9ff2e671c424,False,626,626,RGB,JPEG,1.0,ea73958d9a845a5c,162.55865120599375,101.86667767951606,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\63.LHULZyqg.jpg,63.LHULZyqg.jpg,train,1_Electronic,96770,1781412446.0,2026-06-14 11:47:26,098b2769e0d4b3b014b2edbea975fa6e,False,728,409,RGB,JPEG,1.7799511002444988,893553c466e2e6f2,76.5530967606151,60.67809970046341,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\63.obsolete-electronics-household-items-recycling-concept_875825-75108.jpg,63.obsolete-electronics-household-items-recycling-concept_875825-75108.jpg,train,1_Electronic,71300,1781441252.0,2026-06-14 19:47:32,8d6f57342cffd3f8f63dc6ffb5f44380,False,626,417,RGB,JPEG,1.501199040767386,a76d494228933cef,89.99229498190584,53.27275444293529,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\63.Optical-Drive-PCB-Scrap-580-930x620.jpg,63.Optical-Drive-PCB-Scrap-580-930x620.jpg,train,1_Electronic,172825,1781436772.0,2026-06-14 18:32:52,6e5c2fe5048fce52a7a7a9968e2a6797,False,930,620,RGB,JPEG,1.5,815f3dc10a6fe4d8,117.74758411377037,65.00228721758752,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\63.piles-discarded-electronic-waste-recycled-laptop-parts-gathered-sustainable-reuse-recycling-process-concept-environmental-crisis-e-waste-management_73523-13964.jpg,63.piles-discarded-electronic-waste-recycled-laptop-parts-gathered-sustainable-reuse-recycling-process-concept-environmental-crisis-e-waste-management_73523-13964.jpg,train,1_Electronic,91025,1781393506.0,2026-06-14 06:31:46,9901e3826053136397b5c46ed735a039,False,626,351,RGB,JPEG,1.7834757834757835,afdb4e24009bf0f2,115.00863044579764,69.26826098123907,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\63.W92OldComputers3-740x555.jpg,63.W92OldComputers3-740x555.jpg,train,1_Electronic,40061,1781411474.0,2026-06-14 11:31:14,b4a30e5328f7d4e0b0eb355774a820a4,False,740,555,RGB,JPEG,1.3333333333333333,aad5156a5a9560ee,163.2451391932473,72.7473746693529,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\630(1).jpeg,630(1).jpeg,train,1_Electronic,45371,1781617028.0,2026-06-16 20:37:08,f9b96db1123f36fe7b28347fb73524d0,False,1152,864,RGB,JPEG,1.3333333333333333,aadf95cbc090eb84,100.7407427501286,82.40908563119707,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\630.jpeg,630.jpeg,train,1_Electronic,45371,1781617028.0,2026-06-16 20:37:08,f9b96db1123f36fe7b28347fb73524d0,False,1152,864,RGB,JPEG,1.3333333333333333,aadf95cbc090eb84,100.7407427501286,82.40908563119707,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\631.jpeg,631.jpeg,train,1_Electronic,45598,1781617028.0,2026-06-16 20:37:08,e892f15e2a2a56398c3369d9193550ab,False,1152,864,RGB,JPEG,1.3333333333333333,ffc19cbe80ea9023,97.45082324620627,77.17098577961481,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\632.jpeg,632.jpeg,train,1_Electronic,44162,1781617028.0,2026-06-16 20:37:08,2aff5d45f366f9c8fe57ff5ab1cd4774,False,1152,864,RGB,JPEG,1.3333333333333333,fec180ea9521957b,110.99091890646434,91.60430881500542,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\633.jpeg,633.jpeg,train,1_Electronic,32729,1781617028.0,2026-06-16 20:37:08,97f9ebba9a97038348ce0827de6229e9,False,1152,864,RGB,JPEG,1.3333333333333333,fe599587998694d0,130.3059138963906,79.47676145823984,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\634.jpeg,634.jpeg,train,1_Electronic,46708,1782418858.0,2026-06-26 03:20:58,2bedade49260a2ce3a78502974fc23a7,False,1152,864,RGB,JPEG,1.3333333333333333,dd25a1dd08c07bba,94.72225370263203,76.98344013372142,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\635(1).jpeg,635(1).jpeg,train,1_Electronic,58414,1781617028.0,2026-06-16 20:37:08,486b9c1e6e781777707e21fb1d83fabc,False,1152,864,RGB,JPEG,1.3333333333333333,efcfc0c881a399b2,96.736557865012,66.98803144598362,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\635.jpeg,635.jpeg,train,1_Electronic,58414,1781617028.0,2026-06-16 20:37:08,486b9c1e6e781777707e21fb1d83fabc,False,1152,864,RGB,JPEG,1.3333333333333333,efcfc0c881a399b2,96.736557865012,66.98803144598362,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\636.jpeg,636.jpeg,train,1_Electronic,54314,1781617028.0,2026-06-16 20:37:08,1d24d44a28f79be7f9df46380a31c37f,False,1152,864,RGB,JPEG,1.3333333333333333,befa84a8d499c594,92.80575850372942,69.00623410531546,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\636364539543570882-Junk-08.jpeg,636364539543570882-Junk-08.jpeg,train,1_Electronic,661466,1604328394.0,2020-11-02 21:46:34,00aaa02ac82387f58b2fd6e087fbafcf,False,3689,2084,RGB,WEBP,1.7701535508637236,e493dfa0fb741106,137.1859460272252,56.96758681112155,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\6366afaa51fef1ce31d87c9bf69b08e2.jpg,6366afaa51fef1ce31d87c9bf69b08e2.jpg,train,1_Electronic,95263,1604328394.0,2020-11-02 21:46:34,8eefffdf1d9dc3118fd52a9ff4eca84e,False,612,612,RGB,JPEG,1.0,a0de9e4b4d9c2d1a,99.2150339256981,74.27544737466026,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\637.jpeg,637.jpeg,train,1_Electronic,53484,1781617028.0,2026-06-16 20:37:08,f10b82cab1f689cc5a580e2aa8a2d46a,False,1152,864,RGB,JPEG,1.3333333333333333,8595783a9eb58595,82.3727900082519,80.12872208790607,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\64.blog-cover---sampah-elektronik-mePxVxZBVqSo795r.png,64.blog-cover---sampah-elektronik-mePxVxZBVqSo795r.png,train,1_Electronic,1261239,1781207426.0,2026-06-12 02:50:26,429347a8d44dba38d61a4c642398df95,False,3072,1728,P,PNG,1.7777777777777777,bc4832b66ccc5b8d,22.374639063705633,11.227307906203155,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\64.burning-pile-of-discarded-televisions-at-an-industrial-site-photo.jpg,64.burning-pile-of-discarded-televisions-at-an-industrial-site-photo.jpg,train,1_Electronic,185772,1781418554.0,2026-06-14 13:29:14,7d29a877003cf087d4e695d3fb997150,False,1301,980,RGB,JPEG,1.3275510204081633,e0e3af78d2de9808,116.58921630143216,76.19301837183359,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\64.dampak-lingkungan-dari-ewaste-tangkap-konsekuensi-lingkungan-dari-pembuangan-ewaste-yang-tidak-tepat-seperti-perangkat-elektronik-yang-mengeluarkan-bahan-kimia-beracun-ke-dalam-tanah-dan-saluran-ai_3eb3a4d9.jpg,64.dampak-lingkungan-dari-ewaste-tangkap-konsekuensi-lingkungan-dari-pembuangan-ewaste-yang-tidak-tepat-seperti-perangkat-elektronik-yang-mengeluarkan-bahan-kimia-beracun-ke-dalam-tanah-dan-saluran-ai_3eb3a4d9.jpg,train,1_Electronic,56397,1781208038.0,2026-06-12 03:00:38,e4b9dd9b6c5989812f65058bdcbb6a60,False,626,351,RGB,JPEG,1.7834757834757835,9a99a683656dcc59,112.68239989805484,60.964366516341734,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\64.hq720.jpg,64.hq720.jpg,train,1_Electronic,374336,1781391828.0,2026-06-14 06:03:48,545a661256311cd9f9b1cb5191b5b866,False,1280,720,RGB,JPEG,1.7777777777777777,816976cbade10be4,131.00564706307873,59.869922797215985,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\64.maxresdefault.jpg,64.maxresdefault.jpg,train,1_Electronic,165939,1781392272.0,2026-06-14 06:11:12,7f771fd064d4a61eec26eac0f220a7c3,False,1280,720,RGB,JPEG,1.7777777777777777,aaa555d6d1588675,79.18026620370371,49.837725150687014,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\64.P2WYAU6Q75CRVDM3JOMX4PKTXU.jpg,64.P2WYAU6Q75CRVDM3JOMX4PKTXU.jpg,train,1_Electronic,300477,1781424688.0,2026-06-14 15:11:28,76115182b10caa55a6639f3a38f4bd55,False,1920,1080,RGB,JPEG,1.7777777777777777,f879d79a706103c5,100.27964361496913,74.45050470876429,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\64.photo_servicedetail_hero_res_e_waste.jpg,64.photo_servicedetail_hero_res_e_waste.jpg,train,1_Electronic,240356,1781409114.0,2026-06-14 10:51:54,2a969a97b6b6647897aca6bfeb71ac9c,False,1600,600,RGB,JPEG,2.6666666666666665,d2a1c9c31faa39b8,119.66830381944443,69.19242683104554,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\64.PRODPIC-3535.jpg,64.PRODPIC-3535.jpg,train,1_Electronic,256257,1781410246.0,2026-06-14 11:10:46,86ac93e82e88293dd5766049a7d81af1,False,1000,1000,RGB,JPEG,1.0,b693e14e874cd26c,174.55707500000003,88.22005006273821,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\65.-v477ovcv.jpg,65.-v477ovcv.jpg,train,1_Electronic,29280,1781428986.0,2026-06-14 16:23:06,878e54c2cc821ee6a9d5416f3f5cde11,False,800,800,RGB,JPEG,1.0,eac695399b876264,182.53735520833334,84.79998254863209,"width out of range [136.00, 360.00]"
c:/Github/BDC2026\train\1_Electronic\65.AdobeStock_216134815_428fd902f4247199467725e7eccf1673.jpeg,65.AdobeStock_216134815_428fd902f4247199467725e7eccf1673.jpeg,train,1_Electronic,32650,1782418858.0,2026-06-26 03:20:58,53e965208800f375a337eca2463dd040,False,735,414,RGB,JPEG,1.7753623188405796,fa9691cb4c947193,178.72700713135495,105.47270754065164,"width out of range [136.00, 360.00]"
